game_status;enemy_status;state_dict;memory_coords;memory_battle_status;timestamp
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 721, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 2, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 721, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 2, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327655.834784
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 721, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 2, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 721, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 2, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327655.935144
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 721, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 721, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.0360248
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 722, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 722, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.1361997
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 722, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 722, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.2367089
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 722, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 723, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.3376772
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 723, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 723, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.4377663
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 723, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 723, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.5387752
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 723, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 723, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 2, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.639787
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 722, 'y_coords': 263, 'map_number_tuple': (2, 1, 114), 'face_dir': 2, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13.Ch. 3\n', 'money': '85036\n'};{'x_coords': 722, 'y_coords': 263, 'map_number': (2, 1, 114), 'face_dir': 2, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327656.7406633
