game_status;enemy_status;state_dict;memory_coords;memory_battle_status;timestamp
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 741, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 741, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327475.7796667
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 741, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 741, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327475.8806279
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 741, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 742, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327475.9812381
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 742, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 742, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.0821264
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 742, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 743, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.1822546
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 743, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 743, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.2827418
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 743, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 743, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 3, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.3833485
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 743, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 3, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 743, 'y_coords': 282, 'map_number': (2, 1, 114), 'face_dir': 1, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.4836614
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 743, 'y_coords': 282, 'map_number_tuple': (2, 1, 114), 'face_dir': 1, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 743, 'y_coords': 281, 'map_number': (2, 1, 114), 'face_dir': 1, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.5840232
{'return_status': 1, 'check_battle_end_pokemon_caught': (False, []), 'x_coords': 743, 'y_coords': 281, 'map_number_tuple': (2, 1, 114), 'face_dir': 1, 'transport': 0, 'battle_time_passed': None, 'skill_pp': {'点到为止': 0, '甜甜香气': 0, '蘑菇孢子': 0}};{'enemy_count': None};{'address': 'Route 13 Ch. 3\n', 'money': '74836\n'};{'x_coords': 743, 'y_coords': 281, 'map_number': (2, 1, 114), 'face_dir': 1, 'transport': 0};{'player_info_not_sure_address': 3937488048, 'battle_instance_address': 0, 'battle_time_passed': None, 'battle_option_ready': None};1686327476.685062
